frameini,framelst,boxnum,boxoriginal,L,W,H,read,tags,tagsread,readtime,despX,despY,theta,vhr,ha,hb,d
0,0,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000002,-0.02452570600992997,0.064972004649056,-0.13209153499799736,2,3,1,3
1,1,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.0026651445200011822,-0.02233941261482095,0.15161079264167643,2,3,1,3
2,7,6,2,1.075,0.55,0.87,1,55,55,0.15187999999999996,-0.18706238088142105,0.30371209107673747,-0.28141739438539354,2,3,1,3
8,8,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.056028908036317875,-0.047311307163961834,0.15628839827694427,2,3,1,3
9,9,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.11375276473987636,-7.257433277652027E-4,0.291733454866691,2,3,1,3
10,10,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.07858291688977878,0.005193070540059509,-0.01884277246840806,2,3,1,3
11,15,6,2,1.075,0.55,0.87,1,48,48,0.13292999999999996,-0.027839666200614385,0.21280022604918192,-0.42246376879171676,2,3,1,3
16,24,3,3,1.075,0.87,0.9,1,83,83,0.23647999999999994,-0.32063830866848253,-0.03714578874113332,-1.0708473273542576,2,3,1,3
25,30,6,2,1.075,0.55,0.87,1,50,50,0.14239999999999997,0.06816506960394271,-0.09151514196117373,-0.7353389173475317,2,3,1,3
31,35,10,2,0.55,0.87,1.075,1,47,47,0.12749999999999997,0.17104309172804966,-0.0235658504265745,-0.06504567483678647,2,3,1,3
36,40,6,2,1.075,0.55,0.87,1,52,52,0.13962999999999998,-0.39055832198383994,0.022217994768200886,-0.5858751270091688,2,3,1,3
41,41,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.03369952199292108,0.004447595370831236,-1.7732358938768662,2,3,1,3
42,42,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.001582301290896182,0.05559502329765651,-0.24965594478781097,2,3,1,3
43,54,3,3,1.075,0.87,0.9,1,96,96,0.28611,-0.14004665809156505,-0.07666655257368289,-1.216623456348155,2,3,1,3
55,57,9,1,0.508,0.508,0.762,1,18,18,0.053769999999999984,0.020559653972899654,-0.04204922323761943,-0.08335179766203032,2,3,1,3
58,60,1,1,0.762,0.508,0.508,1,16,16,0.04902999999999999,0.2320287597055759,0.03844998380170209,-0.26539730210160073,2,3,1,3
61,61,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.08178981234586667,0.05348885102257779,0.22215640589015323,2,3,1,3
62,71,11,3,0.9,0.87,1.075,1,84,84,0.23731,0.001007297062577593,-0.2865466437348243,0.3402265178906838,2,3,1,3
72,76,2,2,1.075,0.87,0.55,1,51,51,0.13822999999999996,-0.3280723016969476,0.02804102379996424,0.05765242521891112,2,3,1,3
77,82,2,2,1.075,0.87,0.55,1,56,56,0.15801999999999997,-0.126418839433715,-0.0038787516098640414,0.30848574659890826,2,3,1,3
83,85,1,1,0.762,0.508,0.508,1,19,19,0.05585999999999999,0.08598737006911268,0.0837384460399293,0.4399703728357108,2,3,1,3
86,93,11,3,0.9,0.87,1.075,1,76,76,0.21237999999999996,0.14572245127962194,-0.0372865792421093,-0.12304167653250352,2,3,1,3
94,95,1,1,0.762,0.508,0.508,1,18,18,0.04750999999999998,-0.10903798697007591,0.08651665275280111,0.09090090813067252,2,3,1,3
96,98,1,1,0.762,0.508,0.508,1,24,24,0.06770999999999999,-0.18282627212760877,-0.05204932934089782,-0.7394107906493358,2,3,1,3
99,108,11,3,0.9,0.87,1.075,1,89,89,0.25488999999999995,0.015115865560676615,-0.07831314049789187,-0.2563284867199496,2,3,1,3
109,109,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.026137476883717568,0.07034284321541097,-0.017054826163931,2,3,1,3
110,112,9,1,0.508,0.508,0.762,1,13,13,0.04192,-0.10531486881686065,-0.10077454634828138,-0.11182086504473458,2,3,1,3
113,117,10,2,0.55,0.87,1.075,1,47,47,0.13055999999999998,-0.01607788734856964,-0.06987770693341551,-0.9335179002426482,2,3,1,3
118,125,11,3,0.9,0.87,1.075,1,76,76,0.21279,-0.24907430623728813,0.21048533438261519,0.16401462162713484,2,3,1,3
126,126,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,-0.011877701215496186,0.010760992325506327,-0.07606514460703306,2,3,1,3
127,132,2,2,1.075,0.87,0.55,1,60,60,0.16540999999999997,0.1817535423356346,-0.058931150986561584,0.05340071147013569,2,3,1,3
133,138,6,2,1.075,0.55,0.87,1,53,53,0.14086999999999997,0.31863300681740714,-0.26768411504435796,0.0063470859715984386,2,3,1,3
139,141,9,1,0.508,0.508,0.762,1,20,20,0.058229999999999976,-0.12582370861333927,0.2584099468584682,-0.5701468233637983,2,3,1,3
142,144,5,1,0.762,0.508,0.508,1,13,13,0.041639999999999996,-0.2341069032106757,0.2320430207969182,-0.20150544518074226,2,3,1,3
145,145,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.09039283362089523,0.02906282355103146,-0.2159006721341843,2,3,1,3
146,156,7,3,1.075,0.9,0.87,1,92,92,0.26673,0.13736110464572457,0.26995432609480446,-1.0265801694818983,2,3,1,3
157,159,1,1,0.762,0.508,0.508,1,23,23,0.06533999999999998,0.11836338410135076,0.09426486010302708,0.17398616171916723,2,3,1,3
160,163,1,1,0.762,0.508,0.508,1,18,18,0.05737999999999999,-0.023488154996815648,0.2113083172798349,0.1794332255866983,2,3,1,3
164,172,7,3,1.075,0.9,0.87,1,82,82,0.23201999999999995,0.18100053151255266,0.10023747654089009,0.12438298365784882,2,3,1,3
173,175,5,1,0.762,0.508,0.508,1,24,24,0.06798999999999998,0.2777017044092811,0.04307124190951436,-0.5417355205336054,2,3,1,3
176,181,10,2,0.55,0.87,1.075,1,56,56,0.15480999999999995,-0.2756723910524333,-0.15794489324752636,-0.3828973781472414,2,3,1,3
182,187,10,2,0.55,0.87,1.075,1,51,51,0.14504999999999998,0.15245616380940016,0.11969374921855838,0.5712156412226294,2,3,1,3
188,193,11,3,0.9,0.87,1.075,1,69,69,0.16637999999999992,0.49700663228306147,0.38232281620746483,0.09935211847067343,2,3,1,3
194,196,1,1,0.762,0.508,0.508,1,13,13,0.041639999999999996,-0.10476066059758458,0.06310852896463565,-0.19047348911907439,2,3,1,3
197,205,11,3,0.9,0.87,1.075,1,76,76,0.22324999999999995,-0.13005063689424443,0.1545655736776247,-0.3647925786671787,2,3,1,3
206,210,6,2,1.075,0.55,0.87,1,48,48,0.13265,-0.18117851126661372,-0.026083975489153158,0.06936862044000451,2,3,1,3
211,214,9,1,0.508,0.508,0.762,1,20,20,0.06267999999999999,0.08650125643227598,0.04107961662611076,-0.4072083632196087,2,3,1,3
215,217,1,1,0.762,0.508,0.508,1,13,13,0.04163999999999999,0.03390905631328628,0.11358897802637564,-0.29555977100356523,2,3,1,3
218,220,1,1,0.762,0.508,0.508,1,17,17,0.05139999999999999,-0.1121101628595298,0.10465189962824022,0.08071316703771368,2,3,1,3
221,221,8,0,0.152,0.152,0.229,1,1,1,0.005980000000000001,0.027861630880847598,-0.03933829602183855,0.10857396442805736,2,3,1,3
222,226,6,2,1.075,0.55,0.87,1,50,50,0.13139999999999996,-0.42575482945998705,-0.1900204299578502,-0.9154312503533509,2,3,1,3
227,235,3,3,1.075,0.87,0.9,1,76,76,0.21961,0.1349612311358909,-0.19700304662396897,-0.6303578219489393,2,3,1,3
236,237,5,1,0.762,0.508,0.508,1,18,18,0.049879999999999994,-0.1785361391364167,0.19033244848307412,0.4581141916303049,2,3,1,3
238,242,2,2,1.075,0.87,0.55,1,47,47,0.13112,-0.027112961541848557,-0.1326313824425227,0.08641067509798708,2,3,1,3
243,252,11,3,0.9,0.87,1.075,1,84,84,0.24694,-0.1466719822132411,-0.06269855392018842,-0.04788509765049617,2,3,1,3
253,253,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-4.923885729369674E-4,-0.031680001346804695,0.3558369506901046,2,3,1,3
254,259,6,2,1.075,0.55,0.87,1,44,44,0.12580999999999998,0.22434677575402398,0.06083372454380959,-0.51034762982914,2,3,1,3
260,263,5,1,0.762,0.508,0.508,1,26,26,0.07662,0.17554066594979806,-0.08979650785050594,0.2625888179985539,2,3,1,3
264,265,9,1,0.508,0.508,0.762,1,11,11,0.03329,0.04254969545891195,0.22179735416191337,0.24899839932749562,2,3,1,3
266,271,2,2,1.075,0.87,0.55,1,55,55,0.15243999999999996,-0.005619372535145598,0.3318935208888034,0.7897723026642552,2,3,1,3
272,280,11,3,0.9,0.87,1.075,1,81,81,0.22546999999999998,0.02541323031235881,-0.16449844600640956,0.09671724110472756,2,3,1,3
281,286,6,2,1.075,0.55,0.87,1,53,53,0.14839,-0.17319192635323324,0.08433968157224288,0.004940563758426265,2,3,1,3
287,292,10,2,0.55,0.87,1.075,1,59,59,0.16596999999999995,-0.06440566105917218,-0.09167144576703867,0.11551677922878816,2,3,1,3
293,298,2,2,1.075,0.87,0.55,1,48,48,0.13794,0.33938444165347903,-0.2954397448498673,-0.37880611386842833,2,3,1,3
299,301,1,1,0.762,0.508,0.508,1,19,19,0.05613999999999998,-0.13632072761975697,0.11583323861814007,-0.41788155369115043,2,3,1,3
302,303,5,1,0.762,0.508,0.508,1,15,15,0.04276999999999999,-0.2528624182185454,-0.008142348468083552,-0.5417081956988028,2,3,1,3
304,304,4,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.00498773882570716,0.019265416869855688,0.11539241870046076,2,3,1,3
305,315,3,3,1.075,0.87,0.9,1,101,101,0.28263,-0.4513085133018126,-0.039531468158878084,0.7183414903589265,2,3,1,3
316,316,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.01875730100587106,0.06925486932382324,0.24978199135734205,2,3,1,3
317,317,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.0034383734914798575,0.07296737756839913,0.8072549953370077,2,3,1,3
318,328,7,3,1.075,0.9,0.87,1,96,96,0.27942,0.00235086180564325,-0.3940725705630047,0.33326030411587554,2,3,1,3
329,331,9,1,0.508,0.508,0.762,1,14,14,0.044009999999999994,-0.050134707830892626,-0.010176132377708742,-0.16050669092956288,2,3,1,3
332,337,2,2,1.075,0.87,0.55,1,59,59,0.16429,-0.02371344256018067,0.19396957229108994,0.6736916036066414,2,3,1,3
338,344,11,3,0.9,0.87,1.075,1,72,72,0.19536999999999996,-0.03323120401958527,-0.09524261967329252,0.14626317534352748,2,3,1,3
345,352,11,3,0.9,0.87,1.075,1,67,67,0.19145999999999994,0.07542785384785285,0.10285870457144834,0.22080388509600635,2,3,1,3
353,358,2,2,1.075,0.87,0.55,1,51,51,0.13737999999999997,-0.2202270708838775,0.09939017313343305,-0.7973304387142556,2,3,1,3
359,363,2,2,1.075,0.87,0.55,1,52,52,0.14059999999999997,0.051958298292933885,0.12006393563798501,0.2986235023551043,2,3,1,3
364,369,6,2,1.075,0.55,0.87,1,62,62,0.16749999999999995,-0.12129387666710882,-0.2726882627832066,-0.5649692617054832,2,3,1,3
370,376,6,2,1.075,0.55,0.87,1,59,59,0.16636999999999996,0.04277494731635983,-0.08100780019444402,-0.2134712216760358,2,3,1,3
377,379,5,1,0.762,0.508,0.508,1,20,20,0.05822999999999998,0.014889802571075115,-0.012185661028607957,0.8090240487397686,2,3,1,3
380,386,10,2,0.55,0.87,1.075,1,56,56,0.15814,0.12469704334147312,-0.2481148349624654,-0.5808266318772843,2,3,1,3
387,387,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,-0.015331521216883885,-0.031789915546879224,-0.1964773299538089,2,3,1,3
388,388,0,0,0.229,0.152,0.152,1,1,1,0.005980000000000001,0.025232177604404486,0.005916648395685318,-0.21620764035927847,2,3,1,3
